url,global_rank,country_rank,reach_per_million,page_views_per_million,page_views_per_user,category
pricerunner.se,20484,20484,47.2,2.03,1.6,Shopping
euronics.it,20486,20486,37,3.34,3.3,Shopping
paris.cl,20488,20488,39.4,2.92,2.72,Shopping
coolmaterial.com,20493,20493,39.8,2.86,2.6,Shopping
thekrazycouponlady.com,20499,20499,42.9,2.43,2.07,Shopping
91app.com,20500,20500,31.2,5.53,6.5,Shopping
forgeworld.co.uk,20503,20503,34,4.19,4.5,Shopping
jazz.com.pk,20526,20526,39.2,2.94,2.75,Shopping
hatla2ee.com,20548,20548,31.1,5.5,6.48,Shopping
daraz.lk,20555,20555,41.3,2.61,2.32,Shopping
sunrise.ch,20559,20559,30,5.96,7.2,Shopping
ctshirts.com,20565,20565,31,5.55,6.6,Shopping
mbna.ca,20566,20566,30.3,5.94,7.19,Shopping
mytrip.com,20578,20578,36,3.63,3.7,Shopping
xiaomi.tmall.com,20588,20588,46,2.1,1.7,Shopping
mjzj.com,20589,20589,40,2.8,2.6,Shopping
sanwa.co.jp,20617,20617,40,2.7,2.5,Shopping
pluginboutique.com,20632,20632,35,3.75,3.9,Shopping
kikojas.com,20672,20672,49.6,1.82,1.35,Shopping
orange.ro,20677,20677,32.5,4.66,5.25,Shopping
backmarket.fr,20685,20685,36,3.62,3.7,Shopping
uncommongoods.com,20687,20687,39.8,2.77,2.55,Shopping
blogg.no,20690,20690,40.9,2.61,2.34,Shopping
extrabux.com,20699,20699,39,2.8,2.6,Shopping
manomano.it,20711,20711,37,3.22,3.2,Shopping
lnwshop.com,20734,20734,37.9,3.07,2.97,Shopping
naobzorah.ru,20744,20744,50.6,1.75,1.27,Shopping
bricoman.it,20753,20753,36,3.48,3.5,Shopping
moomoo.io,20763,20763,42.4,2.38,2.06,Shopping
ebates.ca,20774,20774,38,3.03,2.93,Shopping
newtrackbin.info,20775,20775,56,1.5,1,Shopping
techdata.com,20814,20814,34,3.97,4.3,Shopping
guess.eu,20818,20818,31,5.19,6.1,Shopping
thule.com,20833,20833,35,3.63,3.8,Shopping
janpara.co.jp,20838,20838,29,6.76,8.7,Shopping
trollandtoad.com,20850,20850,34.9,3.7,3.9,Shopping
birchlane.com,20858,20858,35.3,3.57,3.7,Shopping
adidas.de,20859,20859,36,3.42,3.5,Shopping
grofers.com,20866,20866,33.1,4.26,4.72,Shopping
bikeforums.net,20868,20868,41,2.51,2.3,Shopping
digionline.ir,20873,20873,36.6,3.25,3.26,Shopping
gamsangtok.com,20874,20874,45,2.1,1.7,Shopping
ecer.com,20880,20880,27,8.01,11,Shopping
trial-sport.ru,20907,20907,33.5,4.07,4.45,Shopping
kari.com,20911,20911,30.1,5.61,6.83,Shopping
luluwebstore.com,20923,20923,35.5,3.49,3.6,Shopping
argep.hu,20932,20932,46.2,1.97,1.57,Shopping
fidelityhouse.eu,20942,20942,38,3.02,3,Shopping
mydish.com,20961,20961,38.1,2.92,2.8,Shopping
gooshishop.com,20962,20962,34.4,3.76,4,Shopping
eurocarparts.com,20964,20964,33,4.37,4.9,Shopping
laopinion.com,20977,20977,47,1.91,1.5,Shopping
esprit.de,21002,21002,27,8.52,12,Shopping
epttavm.com,21004,21004,34.6,3.67,3.89,Shopping
janebi.com,21023,21023,37.1,3.07,3,Shopping
dealscove.com,21025,21025,40,2.64,2.5,Shopping
zooplus.de,21026,21026,29,6.12,7.7,Shopping
picclick.fr,21029,21029,41,2.49,2.2,Shopping
nissen.co.jp,21040,21040,31,4.8,5.7,Shopping
aljamila.com,21042,21042,41.4,2.39,2.12,Shopping
rapha.cc,21044,21044,29,5.87,7.3,Shopping
fingerhut.com,21049,21049,31.6,4.71,5.47,Shopping
arrow.com,21060,21060,36,3.28,3.4,Shopping
boozt.com,21061,21061,32,4.37,5,Shopping
reichelt.de,21066,21066,36,3.26,3.3,Shopping
globalindustrial.com,21068,21068,37.8,2.91,2.8,Shopping
bonprix.fr,21073,21073,29,6.46,8.3,Shopping
evo.com,21094,21094,35,3.5,3.7,Shopping
spree.co.za,21112,21112,31.8,4.54,5.24,Shopping
ipsy.com,21117,21117,34.1,3.75,4,Shopping
raffaello-network.com,21125,21125,29,5.74,7.2,Shopping
gasbuddy.com,21140,21140,42.4,2.24,1.94,Shopping
taxi-money.info,21161,21161,27.1,7.63,10.3,Shopping
sastasundar.com,21165,21165,21.7,19.3,32.7,Shopping
parts-express.com,21175,21175,34,3.81,4.2,Shopping
gajmarket.com,21176,21176,27,7.33,9.8,Shopping
ekiten.jp,21184,21184,37,3.1,3.1,Shopping
bizorg.su,21190,21190,46.5,1.88,1.48,Shopping
bella.tw,21196,21196,73.96,3.6,1.79,Shopping
boattrader.com,21197,21197,30.4,5.13,6.19,Shopping
muratordom.pl,21200,21200,46.9,1.86,1.5,Shopping
pbteen.com,21201,21201,32,4.48,5.2,Shopping
jwpepper.com,21221,21221,31,4.65,5.4,Shopping
taiwantrade.com,21250,21250,60.45,4.64,2.82,Shopping
masternodes.online,21257,21257,35,3.46,3.7,Shopping
leolist.cc,21260,21260,25.2,9.75,14.2,Shopping
igeeksblog.com,21270,21270,50.6,1.63,1.2,Shopping
olx.com.sv,21277,21277,27.4,7.18,9.63,Shopping
thesprucecrafts.com,21308,21308,45.5,1.92,1.6,Shopping
thehungryjpeg.com,21330,21330,35.4,3.26,3.4,Shopping
pianetadonna.it,21339,21339,48,1.7,1.3,Shopping
camarads.com,21360,21360,50.7,1.61,1.2,Shopping
btech.com,21386,21386,33.7,3.66,3.99,Shopping
bynogame.com,21394,21394,29.6,5.35,6.63,Shopping
zalando.com,21398,21398,50.3,1.62,1.2,Shopping
mimovrste.com,21410,21410,32.2,4.14,4.72,Shopping
sharafdg.com,21433,21433,36.7,2.93,2.93,Shopping
newauction.com.ua,21439,21439,27.8,6.52,8.61,Shopping
dominos.ca,21443,21443,33.5,3.7,4.05,Shopping
superbrightleds.com,21478,21478,51.85,6.41,4.537,Shopping
iberlibro.com,21479,21479,39,2.46,2.3,Shopping
home8080.cn,21485,21485,50,1.6,1.2,Shopping
karaoke.ru,21486,21486,48.5,1.69,1.28,Shopping
power.no,21515,21515,33.8,3.54,3.84,Shopping
netto-online.de,21535,21535,34,3.58,3.9,Shopping
colehaan.com,21536,21536,32.5,3.94,4.5,Shopping
sitejabber.com,21543,21543,44.6,1.92,1.6,Shopping
creativefabrica.com,21547,21547,35,3.15,3.3,Shopping
mscdirect.com,21551,21551,33.7,3.55,3.86,Shopping
glamour.ru,21567,21567,45.9,1.8,1.5,Shopping
netatmo.com,21568,21568,44,1.95,1.6,Shopping
etopaz.az,21575,21575,42.8,2.06,1.76,Shopping
usamodelkina.ru,21579,21579,39,2.48,2.33,Shopping
erafone.com,21588,21588,56.71,8.78,5.683,Shopping
redmart.com,21599,21599,33.6,3.55,3.89,Shopping
niu.com,21638,21638,30,4.8,5.8,Shopping
fabfitfun.com,21653,21653,33.9,3.43,3.72,Shopping
domodi.pl,21654,21654,39.1,2.44,2.3,Shopping
gapfactory.com,21655,21655,34.1,3.37,3.63,Shopping
look-in.com.tw,21657,21657,74.94,3.22,1.58,Shopping
medpex.de,21672,21672,34,3.52,3.9,Shopping
rydo.ru,21674,21674,38.3,2.54,2.43,Shopping
mgsm.pl,21684,21684,34.9,3.15,3.3,Shopping
duokan.com,21686,21686,30,5,6.2,Shopping
evidea.com,21722,21722,31.9,4.01,4.61,Shopping
xboxdvr.com,21723,21723,30.9,4.38,5.2,Shopping
meidebi.com,21726,21726,34,3.4,3.7,Shopping
mapcamera.com,21754,21754,34,3.3,3.5,Shopping
babiki.ru,21755,21755,27,6.63,9,Shopping
uprinting.com,21778,21778,35.1,3.07,3.21,Shopping
reolink.com,21797,21797,27,6.83,9.3,Shopping
logicool.co.jp,21813,21813,32,3.9,4.4,Shopping
shop.kz,21820,21820,30.7,4.39,5.26,Shopping
campingworld.com,21826,21826,34.6,3.15,3.3,Shopping
techlector.com,21848,21848,46.5,1.72,1.36,Shopping
508.cc,21862,21862,25,8.25,12,Shopping
nelly.com,21867,21867,29,5.4,6.9,Shopping
piecesauto24.com,21869,21869,34,3.23,3.5,Shopping
reviews.com,21871,21871,46.9,1.69,1.3,Shopping
betscsgo.net,21875,21875,37.6,2.57,2.51,Shopping
ssactivewear.com,21876,21876,28,5.77,7.56,Shopping
preloved.co.uk,21878,21878,36,2.85,2.9,Shopping
eapteka.ru,21881,21881,40.6,2.18,1.97,Shopping
bonprix.it,21887,21887,27,6.59,9,Shopping
stacksocial.com,21899,21899,34.8,3.06,3.2,Shopping
infostrada.it,21905,21905,35,3.01,3.1,Shopping
skechers.com,21912,21912,32,3.69,4.2,Shopping
vitkac.com,21931,21931,31,4.2,4.9,Shopping
imaging-resource.com,21939,21939,40,2.2,2,Shopping
unvan.az,21954,21954,33.6,3.3,3.6,Shopping
toysrus.com,21955,21955,35.3,2.92,3,Shopping
shoptagr.com,21980,21980,39,2.3,2.1,Shopping
gamesplanet.com,22025,22025,41,2.09,1.9,Shopping
ebay.com.sg,22039,22039,32,3.6,4.1,Shopping
restorationhardware.com,22041,22041,34.6,3.03,3.21,Shopping
yiyaojd.com,22077,22077,35,2.9,3.1,Shopping
jinsanta.tmall.com,22083,22083,52,1.4,1,Shopping
thebodyshop.com,22090,22090,31,3.84,4.5,Shopping
klubok.com,22093,22093,29.1,4.87,6.15,Shopping
cel.ro,22094,22094,32.3,3.59,4.08,Shopping
fahrrad.de,22095,22095,32,3.72,4.3,Shopping
80018.cn,22102,22102,31,4.1,4.9,Shopping
mediamarkt.gr,22104,22104,34.5,3.01,3.2,Shopping
hugoboss.com,22133,22133,33,3.29,3.6,Shopping
poco.de,22151,22151,30,4.34,5.3,Shopping
fengdu100.com,22153,22153,40,2.2,2,Shopping
waitrose.com,22172,22172,36,2.69,2.7,Shopping
charlotterusse.com,22202,22202,30.6,4.08,4.88,Shopping
dontpayfull.com,22220,22220,38,2.33,2.2,Shopping
kinarino.jp,22224,22224,48,1.6,1.2,Shopping
adinehbook.com,22235,22235,37.6,2.42,2.4,Shopping
0101.co.jp,22237,22237,28,5.4,7.1,Shopping
bhmeibiao.tmall.com,22247,22247,51,1.4,1,Shopping
lafeltrinelli.it,22259,22259,35,2.86,3,Shopping
picksandparlays.net,22262,22262,39.97,12.3,11.29,Shopping
graphic.jp,22287,22287,27,5.6,7.5,Shopping
twenga.it,22292,22292,43,1.8,1.5,Shopping
novate.ru,22299,22299,40.5,2.06,1.9,Shopping
markakachestva.ru,22325,22325,49.1,1.5,1.12,Shopping
gorko.ru,22329,22329,28.9,4.75,6.03,Shopping
pchouse.com.cn,22334,22334,44,1.7,1.4,Shopping
logitravel.com,22339,22339,34,2.98,3.2,Shopping
euroauto.ru,22369,22369,30.7,3.95,4.72,Shopping
cadnav.com,22385,22385,27,5.66,7.6,Shopping
epcdata.ru,22416,22416,25.7,6.91,9.86,Shopping
1688e.net,22422,22422,33,3.2,3.5,Shopping
equipboard.com,22426,22426,35,2.82,3,Shopping
dabi.ir,22448,22448,37.2,2.41,2.4,Shopping
riachuelo.com.br,22468,22468,32.3,3.37,3.8,Shopping
autorambler.ru,22475,22475,47.1,1.57,1.22,Shopping
tehrankala.com,22484,22484,35.9,2.6,2.6,Shopping
bellemaison.jp,22492,22492,33,3.1,3.4,Shopping
adidas.co.in,22508,22508,31.7,3.51,4.06,Shopping
couponsatcheckout.net,22512,22512,40.1,2.04,1.9,Shopping
oricomall.com,22524,22524,35,2.7,2.8,Shopping
stickermule.com,22525,22525,30.9,3.76,4.5,Shopping
befrugal.com,22540,22540,36,2.5,2.5,Shopping
telelistas.net,22542,22542,42.9,1.8,1.5,Shopping
iy-net.jp,22547,22547,26,6.83,9.8,Shopping
dietnavi.com,22568,22568,32,3.3,3.7,Shopping
argos.ie,22570,22570,27,5.87,8.1,Shopping
bonas.tmall.com,22574,22574,51,1.4,1,Shopping
scdkey.com,22592,22592,33.5,2.99,3.3,Shopping
groupon.jp,22607,22607,33,3.1,3.5,Shopping
argentino.com.ar,22614,22614,39,2.13,2,Shopping
muztorg.ru,22633,22633,32.1,3.32,3.8,Shopping
bicycling.com,22634,22634,44.2,1.69,1.4,Shopping
claro.com.co,22659,22659,33.7,2.93,3.18,Shopping
sinogoodies.com,22674,22674,32,3.4,3.9,Shopping
beeinspiredclothing.com,22677,22677,26,5.91,8.2,Shopping
blanja.com,22684,22684,62.98,5.39,3.14,Shopping
foreverliving.com,22685,22685,29,4.37,5.5,Shopping
suning.tmall.com,22690,22690,35,2.7,2.8,Shopping
brandalley.fr,22692,22692,28,5.14,6.8,Shopping
gandhi.com.mx,22700,22700,35.5,2.57,2.66,Shopping
olx.com.om,22711,22711,27.1,5.42,7.34,Shopping
twenga.co.uk,22730,22730,43.2,1.74,1.5,Shopping
oglaszamy24.pl,22734,22734,26,6.62,9.5,Shopping
roller.de,22738,22738,31,3.7,4.4,Shopping
beautylish.com,22740,22740,30,3.76,4.5,Shopping
kia.ru,22761,22761,34.2,2.79,2.99,Shopping
55haitao.com,22793,22793,31,3.5,4.1,Shopping
movicel.co.ao,22809,22809,30,3.8,4.7,Shopping
sarenza.com,22825,22825,30,3.74,4.5,Shopping
hermo.my,22838,22838,46.53,7.5,5.914,Shopping
hibid.com,22840,22840,32.4,3.14,3.55,Shopping
compari.ro,22850,22850,38,2.18,2.1,Shopping
invaluable.com,22874,22874,30,3.77,4.6,Shopping
grabo.bg,22881,22881,33.7,2.83,3.09,Shopping
nike.com.hk,22885,22885,28,4.52,5.8,Shopping
greetingsisland.com,22917,22917,28.3,4.52,5.86,Shopping
chibepoosham.com,22926,22926,47.68,2.14,1.65,Shopping
paulsmith.co.jp,22953,22953,25,6.41,9.3,Shopping
eevblog.com,22955,22955,37,2.22,2.2,Shopping
halooglasi.com,22961,22961,29.4,3.99,4.98,Shopping
haier.com,22962,22962,33,2.9,3.3,Shopping
doorbin.me,22967,22967,29.9,3.79,4.7,Shopping
bluefly.com,22972,22972,30,3.78,4.6,Shopping
mtb-news.de,22973,22973,30,3.61,4.3,Shopping
leam.com,22974,22974,29,4.2,5.4,Shopping
pkwteile.de,22981,22981,32,3.11,3.5,Shopping
autoportal.com,22984,22984,35.9,2.4,2.45,Shopping
weddingbee.com,22993,22993,40.6,1.87,1.7,Shopping
etuovi.com,22997,22997,28,4.37,5.6,Shopping
ladenzeile.de,23034,23034,39.5,1.96,1.8,Shopping
zibamoon.com,23053,23053,50.53,1.91,1.38,Shopping
henribendel.com,23062,23062,25,6.21,8.9,Shopping
edigital.hu,23065,23065,32.5,3,3.38,Shopping
fragrancenet.com,23084,23084,28,4.33,5.6,Shopping
davidjones.com,23101,23101,32,3.14,3.6,Shopping
napaonline.com,23142,23142,36.1,2.32,2.4,Shopping
pcone.com.tw,23145,23145,30.2,3.59,4.3,Shopping
adidas.com.br,23188,23188,30,3.63,4.4,Shopping
ntvplus.ru,23190,23190,35.8,2.35,2.41,Shopping
maxbhi.com,23191,23191,33.7,2.69,2.92,Shopping
bilbasen.dk,23192,23192,27.1,4.95,6.71,Shopping
childrensplace.com,23207,23207,26.8,5.07,6.9,Shopping
shiyongjiao.cn,23208,23208,24,7.76,12,Shopping
exportersindia.com,23225,23225,36,2.3,2.35,Shopping
getsecureapp2.com,23233,23233,48.4,1.38,1.04,Shopping
cecile.co.jp,23241,23241,29,3.8,4.8,Shopping
computeruniverse.net,23268,23268,31,3.32,4,Shopping
couponokay.net,23300,23300,39.1,1.93,1.8,Shopping
io.ua,23316,23316,30.3,3.46,4.2,Shopping
ingping.com,23319,23319,35,2.4,2.6,Shopping
whistleout.com,23321,23321,39.6,1.88,1.7,Shopping
dyson.com,23327,23327,33,2.86,3.2,Shopping
obi.pl,23356,23356,31,3.34,4,Shopping
aboutamazon.com,23358,23358,42.2,1.67,1.4,Shopping
mydomaine.com,23370,23370,30.7,3.3,3.9,Shopping
wehkamp.nl,23373,23373,29,3.73,4.7,Shopping
marutisuzuki.com,23378,23378,37.4,2.08,2.04,Shopping
mandmdirect.com,23380,23380,27,4.74,6.4,Shopping
notonthehighstreet.com,23400,23400,32,2.87,3.3,Shopping
watsons.com.tw,23402,23402,30.3,3.41,4.1,Shopping
trplus.com.tw,23444,23444,31,3.17,3.8,Shopping
shobiddak.com,23446,23446,82.07,21.07,9.421,Shopping
luxtehran.com,23458,23458,48.26,1.94,1.48,Shopping
designbundles.net,23459,23459,30,3.35,4,Shopping
bitskins.com,23466,23466,34.5,2.45,2.6,Shopping
cyberpuerta.mx,23494,23494,32.7,2.77,3.11,Shopping
html-color-codes.info,23496,23496,46,1.4,1.1,Shopping
securesuite.net,23498,23498,35.7,2.26,2.32,Shopping
rosewholesale.com,23516,23516,26,5.19,7.3,Shopping
globalspec.com,23524,23524,40,1.79,1.6,Shopping
wareable.com,23533,23533,42.3,1.63,1.4,Shopping
itp.ne.jp,23544,23544,41,1.7,1.6,Shopping
sixthcontinent.com,23548,23548,49.61,3.74,2.77,Shopping
macitynet.it,23555,23555,38,2,1.9,Shopping
gooutdoors.co.uk,23567,23567,30,3.41,4.2,Shopping
fancl.co.jp,23574,23574,29,3.8,4.8,Shopping
thegioinoithat.com,23634,23634,43.24,6.47,5.489,Shopping
boticario.com.br,23635,23635,32,2.87,3.3,Shopping
payless.com,23640,23640,28.2,4.01,5.21,Shopping
dinos.co.jp,23647,23647,25,5.8,8.4,Shopping
ebay.nl,23661,23661,28,3.91,5,Shopping
quto.ru,23667,23667,37.1,2.04,2.02,Shopping
wiggle.cn,23668,23668,27,4.4,5.9,Shopping
starhub.com,23670,23670,29,3.68,4.65,Shopping
allbirds.com,23678,23678,33.4,2.55,2.8,Shopping
ikea.gr,23701,23701,24.7,6.1,9.07,Shopping
ereplacementparts.com,23713,23713,33.8,2.48,2.7,Shopping
kurashi-no.jp,23718,23718,45,1.5,1.2,Shopping
lihobvba.com,23724,23724,24,6.7,10,Shopping
dolarhoje.com,23725,23725,40.7,1.7,1.5,Shopping
plus.pl,23758,23758,34.3,2.38,2.5,Shopping
adidas.ca,23761,23761,28.9,3.68,4.67,Shopping
zalando.at,23776,23776,25,5.69,8.3,Shopping
luluhypermarket.com,23779,23779,32.3,2.74,3.1,Shopping
outdoorgearlab.com,23790,23790,31.9,2.8,3.2,Shopping
game.co.za,23823,23823,30.6,3.12,3.74,Shopping
lidl.com,23825,23825,44,1.48,1.2,Shopping
purple.com,23830,23830,33.6,2.47,2.7,Shopping
0818tuan.com,23836,23836,24,6.4,9.8,Shopping
supercheapauto.com.au,23844,23844,29.4,3.45,4.31,Shopping
ebay.ch,23850,23850,29,3.59,4.5,Shopping
urbanladder.com,23854,23854,30.2,3.19,3.87,Shopping
prettylittlething.us,23873,23873,26,5.22,7.5,Shopping
bikebros.co.jp,23880,23880,31,3.1,3.7,Shopping
stevemadden.com,23882,23882,29,3.7,4.8,Shopping
crocs.com,23901,23901,29.3,3.43,4.3,Shopping
makepolo.com,23920,23920,39,1.8,1.7,Shopping
allsaints.com,23929,23929,30,3.35,4.2,Shopping
yopriceville.com,23932,23932,30.1,3.19,3.9,Shopping
zalora.com.my,23934,23934,26.5,4.61,6.39,Shopping
yeti.com,23939,23939,30.5,3.05,3.7,Shopping
cratejoy.com,23973,23973,29,3.6,4.6,Shopping
shilladfs.com,23981,23981,23,7.36,12,Shopping
kimiaonline.com,23984,23984,32.6,2.57,2.9,Shopping
wpadx.com,23985,23985,46,1.4,1.1,Shopping
belluna.jp,23990,23990,28,4,5.3,Shopping
rossmann.pl,24013,24013,29,3.5,4.4,Shopping
mnml.la,24014,24014,27,4.42,6.1,Shopping
bmw.de,24024,24024,32,2.74,3.2,Shopping
3xplanet.com,24025,24025,25,5.23,7.6,Shopping
wadi.com,24034,24034,33.9,2.34,2.53,Shopping
qm41.com,24064,24064,30,3.1,3.7,Shopping
poppriceguide.com,24065,24065,31.9,2.67,3.1,Shopping
amway.ru,24070,24070,26,4.77,6.73,Shopping
beeptunes.com,24074,24074,32.9,2.48,2.8,Shopping
mattel.com,24089,24089,31,2.91,3.5,Shopping
mitula.com,24090,24090,37,1.96,2,Shopping
yugioh-card.com,24101,24101,36,2.03,2.1,Shopping
ctfs.com,24105,24105,28.8,3.46,4.4,Shopping
chichiclothing.com,24113,24113,27,4.2,5.7,Shopping
suntory-kenko.com,24124,24124,36,2.1,2.1,Shopping
ultrafarma.com.br,24150,24150,30,3.08,3.8,Shopping
misumi.com.cn,24158,24158,26,4.7,6.6,Shopping
meilipa.com,24171,24171,23,7.16,11,Shopping
maxidom.ru,24198,24198,28.7,3.47,4.45,Shopping
bezaat.com,24214,24214,28.5,3.52,4.5,Shopping
huckberry.com,24223,24223,31,2.8,3.3,Shopping
superbalist.com,24226,24226,32.4,2.53,2.87,Shopping
colorhexa.com,24233,24233,34,2.28,2.5,Shopping
graysonline.com,24255,24255,24.4,5.64,8.5,Shopping
shop-list.com,24279,24279,28,3.7,4.8,Shopping
progameguides.com,24310,24310,39,1.7,1.6,Shopping
archive3d.net,24346,24346,46.2,1.3,1,Shopping
audi.de,24351,24351,34,2.2,2.4,Shopping
meh.com,24372,24372,44,1.39,1.2,Shopping
tcl.com,24376,24376,22,7.78,13,Shopping
