url,global_rank,country_rank,reach_per_million,page_views_per_million,page_views_per_user,category,lang_code,dp,deceptive
creative-tim.com,14818,14818,45.0,6.92,5.6,Shopping,en,False,False
robotshop.com,14871,14871,44.0,7.23,6.0,Shopping,en,False,False
topman.com,14906,14906,47.0,6.04,4.7,Shopping,en,True,False
grasscity.com,14916,14916,62.4,3.1,1.82,Shopping,en,True,True
mvmtwatches.com,14953,14953,50.0,5.01,3.7,Shopping,en,False,False
off---white.com,14983,14983,47.0,5.88,4.6,Shopping,en,False,False
hautelook.com,15083,15083,46.7,5.92,4.65,Shopping,en,True,False
zoro.com,15089,15089,56.3,3.7,2.41,Shopping,en,False,False
davidsbridal.com,15131,15131,42.0,7.99,7.0,Shopping,en,True,False
elementvape.com,15230,15230,51.8,4.34,3.07,Shopping,en,False,False
hktdc.com,15296,15296,51.0,4.45,3.2,Shopping,en,False,False
prada.com,15317,15317,43.0,6.98,5.9,Shopping,en,False,False
footyheadlines.com,15366,15366,47.0,5.31,4.1,Shopping,en,False,False
cpuboss.com,15381,15381,61.4,2.93,1.75,Shopping,en,False,False
wiggle.co.uk,15439,15439,45.0,5.97,4.9,Shopping,en,True,False
jumia.com.gh,15481,15481,52.9,3.91,2.72,Shopping,en,False,False
etrailer.com,15483,15483,52.3,4.0,2.81,Shopping,en,False,False
deere.com,15497,15497,41.2,7.73,6.89,Shopping,en,False,False
allposters.com,15534,15534,48.7,4.71,3.55,Shopping,en,False,False
ebuyer.com,15545,15545,46.9,5.19,4.1,Shopping,en,False,False
toryburch.com,15605,15605,44.0,6.3,5.3,Shopping,en,False,False
antonioli.eu,15621,15621,47.0,5.0,3.9,Shopping,en,False,False
torrid.com,15686,15686,40.4,7.74,7.03,Shopping,en,True,False
shoppersstop.com,15701,15701,49.3,4.37,3.25,Shopping,en,True,False
namshi.com,15725,15725,39.0,8.78,8.3,Shopping,en,False,False
dlink.com,15736,15736,54.9,3.38,2.3,Shopping,en,False,False
stories.com,15869,15869,41.0,7.09,6.4,Shopping,en,False,False
tiffany.com,15917,15917,45.0,5.26,4.3,Shopping,en,False,False
hpshopping.in,15918,15918,50.4,3.95,2.87,Shopping,en,False,False
superdrug.com,15949,15949,46.9,4.72,3.7,Shopping,en,True,False
jetpens.com,16005,16005,41.7,6.44,5.7,Shopping,en,True,False
flannels.com,16008,16008,42.0,6.39,5.6,Shopping,en,False,False
yesasia.com,16060,16060,45.0,5.14,4.2,Shopping,en,False,False
reddressboutique.com,16068,16068,63.37,12.23,7.085,Shopping,en,False,False
cyclingweekly.com,16080,16080,60.9,2.6,1.6,Shopping,en,False,False
pccasegear.com,16095,16095,42.7,5.87,5.05,Shopping,en,False,False
biglots.com,16209,16209,43.9,5.28,4.41,Shopping,en,False,False
northerntool.com,16217,16217,48.7,4.01,3.02,Shopping,en,False,False
dickblick.com,16282,16282,42.2,5.81,5.06,Shopping,en,False,False
thereformation.com,16312,16312,41.0,6.27,5.6,Shopping,en,False,False
jeunesseglobal.com,16347,16347,38.0,7.71,7.4,Shopping,en,False,False
cultbeauty.co.uk,16389,16389,40.0,6.81,6.3,Shopping,en,False,False
mec.ca,16400,16400,42.3,5.6,4.86,Shopping,en,False,False
adameve.com,16493,16493,38.8,7.13,6.75,Shopping,en,True,False
bhldn.com,16513,16513,39.0,6.78,6.3,Shopping,en,False,False
vestiairecollective.com,16519,16519,45.0,4.48,3.6,Shopping,en,False,False
columbia.com,16527,16527,41.9,5.6,4.91,Shopping,en,True,False
nflshop.com,16528,16528,43.7,4.96,4.2,Shopping,en,True,False
eastdane.com,16529,16529,43.0,5.15,4.4,Shopping,en,True,False
bluecrate.com,16564,16564,54.8,2.9,1.94,Shopping,en,False,False
lookfantastic.com,16612,16612,42.0,5.62,5.0,Shopping,en,True,False
eddiebauer.com,16638,16638,38.3,7.12,6.82,Shopping,en,False,False
tessabit.com,16651,16651,43.0,5.0,4.2,Shopping,en,False,False
pcworld.co.uk,16708,16708,43.5,4.82,4.1,Shopping,en,True,False
childrensalon.com,16727,16727,35.0,9.35,9.8,Shopping,en,False,False
industrybuying.com,16778,16778,46.9,3.93,3.08,Shopping,en,False,False
sneakersnstuff.com,16886,16886,46.0,3.99,3.2,Shopping,en,False,False
miniaturemarket.com,16922,16922,44.0,4.43,3.7,Shopping,en,False,False
evanscycles.com,16939,16939,45.9,4.01,3.21,Shopping,en,False,False
pcgarage.ro,16955,16955,38.4,6.58,6.29,Shopping,en,False,False
lenskart.com,16970,16970,42.6,4.82,4.15,Shopping,en,False,False
forzieri.com,16991,16991,44.0,4.5,3.8,Shopping,en,True,False
belk.com,16995,16995,42.0,5.15,4.5,Shopping,en,True,False
roguefitness.com,17041,17041,41.9,4.98,4.36,Shopping,en,False,False
pantone.com,17065,17065,47.5,3.61,2.8,Shopping,en,False,False
lacoste.com,17094,17094,41.0,5.37,4.8,Shopping,en,False,False
gapcanada.ca,17185,17185,42.7,4.61,3.96,Shopping,en,False,False
bigw.com.au,17191,17191,44.1,4.22,3.52,Shopping,en,False,False
birkenstock.com,17205,17205,42.0,4.86,4.3,Shopping,en,False,False
croma.com,17251,17251,47.6,3.47,2.68,Shopping,en,False,False
repairclinic.com,17321,17321,44.7,3.96,3.25,Shopping,en,False,False
bluenile.com,17329,17329,40.0,5.29,4.8,Shopping,en,True,False
anker.com,17332,17332,50.0,3.05,2.2,Shopping,en,False,False
surfstitch.com,17367,17367,37.0,6.52,6.4,Shopping,en,True,False
goldprice.org,17368,17368,62.2,2.06,1.2,Shopping,en,False,False
hasbro.com,17372,17372,44.7,3.91,3.21,Shopping,en,False,False
4imprint.com,17375,17375,42.5,4.46,3.85,Shopping,en,False,False
sheetmusicplus.com,17392,17392,49.0,3.23,2.4,Shopping,en,False,False
steepandcheap.com,17563,17563,39.0,5.45,5.1,Shopping,en,False,False
build.com,17574,17574,41.0,4.68,4.19,Shopping,en,False,False
moosejaw.com,17590,17590,44.0,3.96,3.3,Shopping,en,False,False
beautybay.com,17655,17655,38.0,5.9,5.8,Shopping,en,False,False
zalando.co.uk,17663,17663,41.0,4.61,4.1,Shopping,en,False,False
theidleman.com,17679,17679,54.3,2.44,1.65,Shopping,en,False,False
gun.deals,17746,17746,44.0,3.78,3.2,Shopping,en,False,False
watchshop.com,17810,17810,40.0,4.71,4.3,Shopping,en,False,False
warbyparker.com,17814,17814,39.4,4.98,4.64,Shopping,en,False,False
wickedweasel.com,17828,17828,59.51,8.03,4.953,Shopping,en,False,False
sportsmansguide.com,17915,17915,43.5,3.73,3.15,Shopping,en,True,False
displate.com,17960,17960,36.7,5.94,5.9,Shopping,en,False,False
netmeds.com,18021,18021,38.8,4.95,4.68,Shopping,en,True,True
amway.in,18049,18049,32.3,8.86,10.1,Shopping,en,False,False
minted.com,18055,18055,38.3,5.08,4.87,Shopping,en,True,False
dunelm.com,18067,18067,38.0,5.03,4.8,Shopping,en,False,False
cardkingdom.com,18232,18232,37.5,5.22,5.11,Shopping,en,False,False
goop.com,18236,18236,45.3,3.19,2.58,Shopping,en,False,False
saregama.com,18241,18241,56.7,2.08,1.35,Shopping,en,False,False
myer.com.au,18254,18254,39.8,4.37,4.03,Shopping,en,False,False
bladehq.com,18282,18282,36.7,5.5,5.51,Shopping,en,False,False
palmettostatearmory.com,18442,18442,38.8,4.53,4.28,Shopping,en,False,False
toolstation.com,18502,18502,38.6,4.53,4.3,Shopping,en,False,False
vapordna.com,18651,18651,39.0,4.25,4.0,Shopping,en,False,False
decathlon.in,18748,18748,36.6,5.0,5.02,Shopping,en,False,False
pioneerdj.com,18812,18812,40.0,3.82,3.5,Shopping,en,False,False
sony.co.in,18814,18814,44.1,3.06,2.54,Shopping,en,False,False
creative.com,18862,18862,40.0,3.8,3.5,Shopping,en,False,False
aescripts.com,18879,18879,41.0,3.49,3.1,Shopping,en,False,False
decathlon.co.uk,18901,18901,37.0,4.59,4.5,Shopping,en,False,False
juno.co.uk,18917,18917,36.0,5.04,5.1,Shopping,en,False,False
coolwinks.com,18949,18949,31.5,7.66,8.92,Shopping,en,True,True
saatchiart.com,18950,18950,40.0,3.68,3.4,Shopping,en,False,False
shopspring.com,18962,18962,42.0,3.3,2.9,Shopping,en,True,False
menswearhouse.com,19024,19024,38.4,4.1,3.92,Shopping,en,False,False
greyscalegorilla.com,19028,19028,42.0,3.29,2.9,Shopping,en,False,False
zumba.com,19066,19066,33.0,6.61,7.4,Shopping,en,False,False
ao.com,19086,19086,37.0,4.48,4.4,Shopping,en,False,False
oakley.com,19096,19096,37.0,4.46,4.4,Shopping,en,False,False
thegoodguys.com.au,19147,19147,41.3,3.34,2.97,Shopping,en,False,False
telemart.pk,19164,19164,60.6,4.2,2.55,Shopping,en,False,False
karaoke-version.com,19182,19182,36.0,4.64,4.7,Shopping,en,False,False
neb.com,19198,19198,42.0,3.11,2.7,Shopping,en,False,False
coolstuffinc.com,19230,19230,38.9,3.82,3.61,Shopping,en,False,False
pepboys.com,19268,19268,37.3,4.24,4.18,Shopping,en,False,False
24sevres.com,19279,19279,37.0,4.5,4.5,Shopping,en,False,False
size.co.uk,19331,19331,38.0,4.0,3.9,Shopping,en,False,False
celine.com,19375,19375,36.0,4.6,4.7,Shopping,en,False,False
giglio.com,19383,19383,36.0,4.4,4.5,Shopping,en,False,False
bestreviews.com,19427,19427,55.0,1.84,1.2,Shopping,en,False,False
allbeauty.com,19439,19439,52.26,7.09,4.98,Shopping,en,False,False
chrysler.com,19505,19505,39.6,3.46,3.21,Shopping,en,False,False
jib.co.th,19585,19585,33.7,5.3,5.78,Shopping,en,False,False
abebooks.co.uk,19594,19594,45.0,2.59,2.1,Shopping,en,False,False
trekkinn.com,19630,19630,36.0,4.41,4.5,Shopping,en,False,False
sofmap.com,19755,19755,42.0,2.8,2.5,Shopping,en,False,False
bike-components.de,19880,19880,35.0,4.55,4.8,Shopping,en,False,False
goedekers.com,19942,19942,67.47,4.52,2.46,Shopping,en,False,False
glassesusa.com,20100,20100,35.8,3.97,4.07,Shopping,en,True,False
dolcegabbana.com,20102,20102,34.0,4.62,5.0,Shopping,en,False,False
partsgeek.com,20132,20132,40.1,2.98,2.73,Shopping,en,False,False
fc-moto.de,20179,20179,39.0,3.1,2.9,Shopping,en,False,False
apmex.com,20283,20283,34.3,4.3,4.6,Shopping,en,True,False
booktopia.com.au,20319,20319,41.0,2.74,2.5,Shopping,en,False,False
brooksbrothers.com,20402,20402,32.0,5.11,5.8,Shopping,en,False,False
spigen.com,20416,20416,33.0,4.53,5.0,Shopping,en,False,False
victoryhangers.com,20436,20436,35.1,3.94,4.12,Shopping,en,False,False
forgeworld.co.uk,20503,20503,34.0,4.19,4.5,Shopping,en,False,False
jazz.com.pk,20526,20526,39.2,2.94,2.75,Shopping,en,False,False
daraz.lk,20555,20555,41.3,2.61,2.32,Shopping,en,True,False
sunrise.ch,20559,20559,30.0,5.96,7.2,Shopping,en,False,False
ctshirts.com,20565,20565,31.0,5.55,6.6,Shopping,en,False,False
uncommongoods.com,20687,20687,39.8,2.77,2.55,Shopping,en,False,False
thule.com,20833,20833,35.0,3.63,3.8,Shopping,en,False,False
trollandtoad.com,20850,20850,34.9,3.7,3.9,Shopping,en,False,False
birchlane.com,20858,20858,35.3,3.57,3.7,Shopping,en,False,False
grofers.com,20866,20866,33.1,4.26,4.72,Shopping,en,False,False
luluwebstore.com,20923,20923,35.5,3.49,3.6,Shopping,en,False,False
eurocarparts.com,20964,20964,33.0,4.37,4.9,Shopping,en,False,False
rapha.cc,21044,21044,29.0,5.87,7.3,Shopping,en,False,False
boozt.com,21061,21061,32.0,4.37,5.0,Shopping,en,False,False
globalindustrial.com,21068,21068,37.8,2.91,2.8,Shopping,en,False,False
evo.com,21094,21094,35.0,3.5,3.7,Shopping,en,False,False
ipsy.com,21117,21117,34.1,3.75,4.0,Shopping,en,False,False
sastasundar.com,21165,21165,21.7,19.3,32.7,Shopping,en,False,False
parts-express.com,21175,21175,34.0,3.81,4.2,Shopping,en,False,False
pbteen.com,21201,21201,32.0,4.48,5.2,Shopping,en,False,False
jwpepper.com,21221,21221,31.0,4.65,5.4,Shopping,en,False,False
taiwantrade.com,21250,21250,60.45,4.64,2.82,Shopping,en,False,False
masternodes.online,21257,21257,35.0,3.46,3.7,Shopping,en,False,False
thehungryjpeg.com,21330,21330,35.4,3.26,3.4,Shopping,en,False,False
sharafdg.com,21433,21433,36.7,2.93,2.93,Shopping,en,False,False
superbrightleds.com,21478,21478,51.85,6.41,4.537,Shopping,en,False,False
colehaan.com,21536,21536,32.5,3.94,4.5,Shopping,en,False,False
creativefabrica.com,21547,21547,35.0,3.15,3.3,Shopping,en,False,False
netatmo.com,21568,21568,44.0,1.95,1.6,Shopping,en,False,False
redmart.com,21599,21599,33.6,3.55,3.89,Shopping,en,False,False
gapfactory.com,21655,21655,34.1,3.37,3.63,Shopping,en,False,False
reolink.com,21797,21797,27.0,6.83,9.3,Shopping,en,False,False
campingworld.com,21826,21826,34.6,3.15,3.3,Shopping,en,False,False
nelly.com,21867,21867,29.0,5.4,6.9,Shopping,en,False,False
stacksocial.com,21899,21899,34.8,3.06,3.2,Shopping,en,False,False
vitkac.com,21931,21931,31.0,4.2,4.9,Shopping,en,False,False
gamesplanet.com,22025,22025,41.0,2.09,1.9,Shopping,en,True,False
ebay.com.sg,22039,22039,32.0,3.6,4.1,Shopping,en,False,False
restorationhardware.com,22041,22041,34.6,3.03,3.21,Shopping,en,False,False
thebodyshop.com,22090,22090,31.0,3.84,4.5,Shopping,en,False,False
hugoboss.com,22133,22133,33.0,3.29,3.6,Shopping,en,False,False
waitrose.com,22172,22172,36.0,2.69,2.7,Shopping,en,False,False
charlotterusse.com,22202,22202,30.6,4.08,4.88,Shopping,en,False,False
picksandparlays.net,22262,22262,39.97,12.3,11.29,Shopping,en,False,False
adidas.co.in,22508,22508,31.7,3.51,4.06,Shopping,en,False,False
stickermule.com,22525,22525,30.9,3.76,4.5,Shopping,en,False,False
argos.ie,22570,22570,27.0,5.87,8.1,Shopping,en,False,False
bicycling.com,22634,22634,44.2,1.69,1.4,Shopping,en,False,False
beeinspiredclothing.com,22677,22677,26.0,5.91,8.2,Shopping,en,False,False
foreverliving.com,22685,22685,29.0,4.37,5.5,Shopping,en,False,False
beautylish.com,22740,22740,30.0,3.76,4.5,Shopping,en,False,False
hermo.my,22838,22838,46.53,7.5,5.914,Shopping,en,True,True
invaluable.com,22874,22874,30.0,3.77,4.6,Shopping,en,False,False
eevblog.com,22955,22955,37.0,2.22,2.2,Shopping,en,False,False
fragrancenet.com,23084,23084,28.0,4.33,5.6,Shopping,en,True,True
davidjones.com,23101,23101,32.0,3.14,3.6,Shopping,en,False,False
maxbhi.com,23191,23191,33.7,2.69,2.92,Shopping,en,False,False
childrensplace.com,23207,23207,26.8,5.07,6.9,Shopping,en,False,False
computeruniverse.net,23268,23268,31.0,3.32,4.0,Shopping,en,False,False
dyson.com,23327,23327,33.0,2.86,3.2,Shopping,en,False,False
marutisuzuki.com,23378,23378,37.4,2.08,2.04,Shopping,en,False,False
mandmdirect.com,23380,23380,27.0,4.74,6.4,Shopping,en,True,False
notonthehighstreet.com,23400,23400,32.0,2.87,3.3,Shopping,en,False,False
designbundles.net,23459,23459,30.0,3.35,4.0,Shopping,en,False,False
bitskins.com,23466,23466,34.5,2.45,2.6,Shopping,en,False,False
rosewholesale.com,23516,23516,26.0,5.19,7.3,Shopping,en,False,False
gooutdoors.co.uk,23567,23567,30.0,3.41,4.2,Shopping,en,False,False
payless.com,23640,23640,28.2,4.01,5.21,Shopping,en,False,False
allbirds.com,23678,23678,33.4,2.55,2.8,Shopping,en,False,False
ereplacementparts.com,23713,23713,33.8,2.48,2.7,Shopping,en,False,False
lihobvba.com,23724,23724,24.0,6.7,10.0,Shopping,en,False,False
adidas.ca,23761,23761,28.9,3.68,4.67,Shopping,en,False,False
game.co.za,23823,23823,30.6,3.12,3.74,Shopping,en,False,False
purple.com,23830,23830,33.6,2.47,2.7,Shopping,en,True,False
supercheapauto.com.au,23844,23844,29.4,3.45,4.31,Shopping,en,False,False
urbanladder.com,23854,23854,30.2,3.19,3.87,Shopping,en,False,False
prettylittlething.us,23873,23873,26.0,5.22,7.5,Shopping,en,True,True
stevemadden.com,23882,23882,29.0,3.7,4.8,Shopping,en,False,False
crocs.com,23901,23901,29.3,3.43,4.3,Shopping,en,False,False
allsaints.com,23929,23929,30.0,3.35,4.2,Shopping,en,False,False
zalora.com.my,23934,23934,26.5,4.61,6.39,Shopping,en,False,False
yeti.com,23939,23939,30.5,3.05,3.7,Shopping,en,False,False
shilladfs.com,23981,23981,23.0,7.36,12.0,Shopping,en,False,False
mnml.la,24014,24014,27.0,4.42,6.1,Shopping,en,False,False
wadi.com,24034,24034,33.9,2.34,2.53,Shopping,en,False,False
poppriceguide.com,24065,24065,31.9,2.67,3.1,Shopping,en,False,False
amway.ru,24070,24070,26.0,4.77,6.73,Shopping,en,False,False
chichiclothing.com,24113,24113,27.0,4.2,5.7,Shopping,en,False,False
huckberry.com,24223,24223,31.0,2.8,3.3,Shopping,en,False,False
superbalist.com,24226,24226,32.4,2.53,2.87,Shopping,en,False,False
graysonline.com,24255,24255,24.4,5.64,8.5,Shopping,en,False,False
spinnakerboutique.it,24415,24415,24.0,5.6,8.5,Shopping,en,False,False
chicwish.com,24496,24496,27.0,3.9,5.2,Shopping,en,True,False
brilliantearth.com,24555,24555,30.0,3.03,3.8,Shopping,en,False,False
na-kd.com,24581,24581,27.0,3.71,5.0,Shopping,en,True,False
jegs.com,24583,24583,34.1,2.13,2.3,Shopping,en,False,False
hlj.com,24649,24649,28.0,3.47,4.6,Shopping,en,False,False
tartecosmetics.com,24741,24741,27.5,3.58,4.8,Shopping,en,True,True
coggles.com,24799,24799,27.0,3.6,4.8,Shopping,en,False,False
mirraw.com,24835,24835,26.5,3.91,5.42,Shopping,en,True,False
livingspaces.com,24862,24862,28.2,3.27,4.3,Shopping,en,False,False
wooplr.com,24871,24871,25.6,4.31,6.18,Shopping,en,False,False
archiproducts.com,24938,24938,31.0,2.57,3.1,Shopping,en,False,False
shopandship.com,24999,24999,32.1,2.3,2.6,Shopping,en,False,False
healthkart.com,25014,25014,29.2,2.88,3.62,Shopping,en,True,False
morphebrushes.com,25102,25102,27.0,3.38,4.5,Shopping,en,False,False
lindelepalais.com,25145,25145,28.0,3.0,3.9,Shopping,en,False,False
medplusmart.com,25182,25182,33.0,2.1,2.34,Shopping,en,False,False
onnit.com,25251,25251,31.3,2.35,2.8,Shopping,en,True,False
macsales.com,25289,25289,31.0,2.35,2.8,Shopping,en,False,False
fontbundles.net,25380,25380,29.0,2.71,3.4,Shopping,en,False,False
carhartt-wip.com,25387,25387,25.0,4.0,5.8,Shopping,en,False,False
helium10.com,25398,25398,28.0,3.05,4.0,Shopping,en,False,False
memoryexpress.com,25404,25404,27.6,3.16,4.21,Shopping,en,False,False
lidl.co.uk,25476,25476,33.0,2.09,2.4,Shopping,en,False,False
3fvape.com,25519,25519,24.0,4.73,7.2,Shopping,en,False,False
belkin.com,25577,25577,31.0,2.37,2.9,Shopping,en,False,False
versace.com,25600,25600,27.0,3.18,4.3,Shopping,en,False,False
americanmuscle.com,25801,25801,26.0,3.5,4.9,Shopping,en,False,False
aspirecig.com,25815,25815,29.0,2.6,3.3,Shopping,en,False,False
tracfone.com,25834,25834,31.5,2.14,2.5,Shopping,en,False,False
casetify.com,25857,25857,23.0,5.18,8.3,Shopping,en,False,False
rebelcircus.com,25881,25881,32.0,2.11,2.5,Shopping,en,True,False
jpcycles.com,25942,25942,29.0,2.63,3.4,Shopping,en,False,False
prusa3d.com,26015,26015,27.0,2.91,3.9,Shopping,en,False,False
jjshouse.com,26020,26020,23.0,4.69,7.4,Shopping,en,True,False
stadiumgoods.com,26118,26118,25.0,3.88,5.8,Shopping,en,False,False
soccer.com,26157,26157,28.0,2.75,3.6,Shopping,en,False,False
needsupply.com,26165,26165,27.0,3.13,4.3,Shopping,en,False,False
jensonusa.com,26203,26203,26.0,3.37,4.8,Shopping,en,False,False
fangamer.com,26255,26255,26.0,3.3,4.7,Shopping,en,False,False
whitefoxboutique.com,26278,26278,24.0,3.9,5.9,Shopping,en,False,False
neweggbusiness.com,26315,26315,32.3,1.9,2.1,Shopping,en,False,False
fabric.com,26385,26385,25.0,3.59,5.3,Shopping,en,False,False
mwave.com.au,26431,26431,27.9,2.62,3.5,Shopping,en,False,False
pbtech.co.nz,26484,26484,25.2,3.44,5.02,Shopping,en,False,False
blurb.com,26504,26504,28.0,2.56,3.4,Shopping,en,False,False
zalora.com.hk,26505,26505,24.0,4.0,6.1,Shopping,en,False,False
lastcall.com,26553,26553,25.0,3.44,5.0,Shopping,en,True,False
princesspolly.com,26576,26576,24.0,3.83,5.8,Shopping,en,False,False
jimmyjazz.com,26597,26597,24.0,3.77,5.7,Shopping,en,False,False
harveynichols.com,26628,26628,27.0,2.7,3.6,Shopping,en,False,False
mattressfirm.com,26657,26657,28.5,2.42,3.1,Shopping,en,True,False
babylist.com,26683,26683,30.3,2.07,2.5,Shopping,en,False,False
hollandandbarrett.com,26776,26776,27.0,2.79,3.8,Shopping,en,True,False
arcteryx.com,26787,26787,26.0,2.93,4.1,Shopping,en,False,False
raise.com,26950,26950,26.0,3.06,4.4,Shopping,en,False,False
clarksusa.com,27016,27016,24.0,3.63,5.5,Shopping,en,False,False
globalinterpark.com,27057,27057,26.0,2.8,4.0,Shopping,en,False,False
cotswoldoutdoor.com,27058,27058,23.0,4.07,6.5,Shopping,en,False,False
jacquielawson.com,27143,27143,27.0,2.69,3.7,Shopping,en,False,False
zalora.sg,27144,27144,24.0,3.74,5.8,Shopping,en,False,False
innisfree.com,27214,27214,24.0,3.33,5.0,Shopping,en,False,False
talbots.com,27245,27245,21.0,5.8,10.0,Shopping,en,False,False
maccosmetics.com,27257,27257,25.0,2.96,4.3,Shopping,en,False,False
tripleclicks.com,27279,27279,22.4,4.33,7.08,Shopping,en,False,False
eleonorabonucci.com,27313,27313,26.0,2.8,4.0,Shopping,en,False,False
athleanx.com,27416,27416,31.0,1.85,2.2,Shopping,en,False,False
chinabrands.com,27428,27428,20.0,6.58,12.0,Shopping,en,False,False
bonobos.com,27456,27456,29.8,1.96,2.4,Shopping,en,False,False
danmurphys.com.au,27545,27545,32.0,1.65,1.9,Shopping,en,False,False
whirlpool.com,27550,27550,26.0,2.67,3.8,Shopping,en,False,False
quadratec.com,27580,27580,25.0,3.14,4.7,Shopping,en,False,False
theordinary.com,27597,27597,25.0,3.05,4.5,Shopping,en,False,False
reiss.com,27621,27621,23.0,3.7,5.9,Shopping,en,False,False
yamibuy.com,27644,27644,25.0,3.09,4.6,Shopping,en,False,False
zando.co.za,27668,27668,23.1,3.71,5.89,Shopping,en,True,False
appliancepartspros.com,27686,27686,28.2,2.15,2.8,Shopping,en,False,False
suitsupply.com,27688,27688,25.0,2.8,4.0,Shopping,en,False,False
webdesignbeast.com,27691,27691,27.0,2.43,3.3,Shopping,en,False,False
herschel.com,27767,27767,26.0,2.57,3.6,Shopping,en,True,False
scorptec.com.au,27770,27770,37.43,4.61,4.524,Shopping,en,False,False
waterstones.com,27795,27795,28.0,2.21,2.9,Shopping,en,False,False
vipbrands.com,27826,27826,33.0,1.52,1.7,Shopping,en,False,False
diesel.com,27848,27848,23.0,3.44,5.4,Shopping,en,False,False
yoinsider.net,27855,27855,38.0,1.2,1.2,Shopping,en,False,False
mycliks.com,27967,27967,25.9,2.56,3.6,Shopping,en,False,False
josbank.com,27969,27969,25.0,2.83,4.2,Shopping,en,True,False
decathlon.be,28037,28037,22.0,3.82,6.3,Shopping,en,False,False
